HIPNum1	HIPNum2	distance
4436	2854	16.057345
1562	114750	16.061762
13701	14915	16.062453
7607	8433	16.063992
13268	4151	16.064289
4436	116365	16.065170
2920	114200	16.065533
8645	11738	16.065974
2081	8240	16.067001
13209	15118	16.067493
7097	12153	16.068815
14328	12305	16.068942
2072	113657	16.069589
5348	12717	16.069624
5165	3489	16.071397
2920	112324	16.073479
2081	117452	16.074289
8886	10309	16.074636
9598	124	16.074851
2081	8837	16.075863
8645	13701	16.075881
8796	7651	16.077439
6537	3741	16.078039
3821	13178	16.078603
3092	116030	16.078695
4436	399	16.078719
9884	12305	16.080791
765	183	16.086888
3821	5493	16.087215
3821	13347	16.087675
3821	115022	16.088036
7083	2578	16.088053
8832	10064	16.088277
13847	11212	16.089815
2072	113307	16.091800
8102	7361	16.091999
2072	8882	16.092383
9640	16147	16.092765
6686	967	16.094054
746	3721	16.094334
10064	10366	16.095241
765	112203	16.095371
6537	11261	16.095577
3821	112724	16.099419
4427	5993	16.099915
4427	116714	16.100975
2920	7965	16.101126
14328	7651	16.101515
7588	9951	16.103431
9884	12828	16.106123
8832	8833	16.106316
9487	6822	16.106733
1562	2548	16.106859
3179	1086	16.108135
9640	6315	16.108610
2081	6502	16.109538
10064	15549	16.109687
5447	1639	16.110594
7083	2484	16.110791
7607	7593	16.111168
9640	9990	16.111248
9640	5586	16.111542
6686	16587	16.112137
8903	11840	16.113189
12706	11345	16.113568
7097	10273	16.114752
7097	6226	16.115279
7083	2487	16.115699
14135	16677	16.115865
10064	8714	16.115908
3092	116354	16.116254
7607	9573	16.116381
677	115755	16.116655
6686	3919	16.124639
13701	17103	16.125774
2021	31897	16.126029
8832	5936	16.127075
7607	10644	16.127162
5165	6502	16.127255
8645	6971	16.127398
13531	13367	16.128240
9598	23484	16.130140
13268	7719	16.130414
8886	10562	16.132188
3419	117452	16.132190
6537	3765	16.132226
5364	10396	16.132886
13209	14764	16.133178
2021	13429	16.133225
8102	6717	16.134277
765	5042	16.134425
8832	3693	16.137461
11767	68956	16.137970
3821	115152	16.138096
4427	841	16.139858
9598	117447	16.140221
746	111550	16.141196
9347	4577	16.143942
8903	12828	16.146129
8796	5778	16.146603
9347	7643	16.147279
4436	171	16.148819
8832	12114	16.148913
2072	930	16.150682
8832	7943	16.151917
11767	45764	16.152369
14328	22720	16.154041
2021	15353	16.155302
3179	3750	16.155971
2920	1686	16.158531
13268	22287	16.158826
4427	8127	16.160521
2920	7444	16.161868
8796	13832	16.162113
9640	7617	16.165549
3179	1575	16.166123
8886	116714	16.166591
6537	1499	16.167169
4427	111797	16.168691
12706	13402	16.168958
6686	14566	16.169603
13701	8664	16.171434
10602	16310	16.173760
5447	117503	16.176635
9598	28831	16.179159
3179	10944	16.180060
13531	5688	16.180788
6537	6868	16.181095
9487	11345	16.182859
3092	3414	16.183159
8832	6776	16.183388
7097	1948	16.183946
9598	112670	16.185933
1562	6283	16.186695
1562	6564	16.186822
746	3572	16.186924
7607	6312	16.188758
8102	10320	16.188785
11767	24732	16.188801
8886	19968	16.191619
8886	19412	16.192151
10064	15648	16.192181
2081	8641	16.194789
4436	6669	16.197506
13701	15479	16.197621
5447	10793	16.198235
3179	112724	16.198967
13209	18434	16.199599
5364	2006	16.200758
6537	2954	16.206012
8886	115088	16.208599
677	3632	16.208646
3092	116076	16.208672
8796	3031	16.209555
13847	11644	16.212298
14328	18532	16.212499
8832	7147	16.214214
9640	16516	16.214622
4427	11313	16.214994
6686	17296	16.215958
2081	8882	16.216227
3092	841	16.218941
9007	12717	16.219759
13531	6087	16.220604
7588	14749	16.222737
13209	16924	16.223318
6537	11046	16.224290
2081	1099	16.225910
9640	3300	16.226102
677	116805	16.226395
5364	6971	16.226680
5447	63	16.228072
9640	16335	16.228493
1562	3858	16.228937
677	115065	16.229180
7097	2235	16.229349
14328	13133	16.229863
9347	7941	16.230874
2021	114948	16.230971
1562	5315	16.231418
7083	14749	16.232834
677	63	16.233476
10602	10513	16.234691
9007	730	16.235096
4427	11465	16.237753
5447	3965	16.238848
3419	5042	16.239073
7083	25	16.241882
13268	17854	16.244581
2920	112986	16.244606
9640	16499	16.244655
11767	7650	16.244743
3092	63	16.246806
5165	4200	16.247688
6686	9763	16.249120
9007	16531	16.249964
6537	10273	16.251359
8796	9533	16.251605
4427	9163	16.251641
7607	9312	16.253760
8102	4363	16.254303
6867	12484	16.254770
11767	92056	16.255909
5447	9222	16.256146
9884	13905	16.256903
9640	16340	16.258753
5364	3765	16.260941
8102	13008	16.261131
3821	13665	16.261970
5447	8068	16.263453
5348	13429	16.268101
5364	9326	16.269288
9640	3083	16.269703
746	110538	16.271032
10064	16168	16.271867
677	115191	16.272248
4436	8771	16.272624
8903	3885	16.272627
8645	6061	16.272980
1067	115227	16.275390
12706	10050	16.276180
13847	16449	16.276934
8832	9353	16.277456
746	108317	16.277762
5447	4023	16.278438
2021	25918	16.279261
8886	5626	16.279729
7607	13949	16.280153
3821	115171	16.282491
5364	443	16.283456
9236	12611	16.286302
3821	112731	16.286556
13209	17558	16.286859
13268	13879	16.287441
2072	9095	16.292183
4427	11220	16.292972
4427	8370	16.294664
2072	115620	16.294858
9236	730	16.296099
8886	3300	16.297567
9347	8369	16.298428
3821	112324	16.300138
9640	10379	16.302876
5348	13884	16.303258
2072	8641	16.304310
9598	16587	16.304602
3821	114831	16.305744
9236	14749	16.305978
2072	115178	16.310076
8796	13997	16.310462
9007	10513	16.312279
7083	5042	16.313259
10064	4510	16.313514
8832	5319	16.313592
6537	5259	16.316369
5348	114699	16.318443
8903	8930	16.320404
3821	12821	16.323631
6537	7505	16.324563
6686	114227	16.324843
1067	114389	16.324887
3179	7825	16.326188
6686	12690	16.326204
5364	696	16.326493
2920	10944	16.330945
10602	10418	16.331617
5348	116737	16.332879
5165	12653	16.334337
9598	111325	16.337962
5447	10203	16.338638
8645	5510	16.339206
8102	9631	16.339223
2081	8514	16.339711
10064	15209	16.340033
1067	116119	16.340338
4427	112508	16.341377
9487	12803	16.342917
3419	116853	16.343245
6537	9061	16.348500
6867	13518	16.349059
9598	109659	16.349348
10602	8928	16.349797
1067	114081	16.350757
9598	19968	16.353190
8645	3559	16.353815
746	7650	16.354913
13847	8240	16.356006
13268	3988	16.357031
1067	1208	16.357760
9236	19917	16.357837
8832	6512	16.360323
1067	114520	16.361342
8886	118243	16.361804
10064	14264	16.363240
7607	15404	16.363262
6867	8233	16.363664
2920	113327	16.364243
5348	13518	16.365439
5364	2941	16.365754
3821	113501	16.365949
746	4675	16.366180
1562	115768	16.368009
8102	6429	16.369472
746	116714	16.371182
6686	114212	16.371352
5348	4770	16.372305
5364	2381	16.372570
677	5571	16.373203
14328	6999	16.373361
1562	114724	16.373687
6867	107	16.377693
6537	5170	16.378664
765	118277	16.378863
2072	8241	16.379271
3821	10562	16.379542
1067	1493	16.380122
4427	15309	16.380559
9007	10418	16.384564
12706	8664	16.385177
10064	8068	16.386923
11767	109659	16.391851
8903	14109	16.392253
3821	10403	16.392675
3092	116187	16.392697
13701	13942	16.393408
14328	17558	16.394121
9640	9621	16.394330
7083	12300	16.394403
4427	114745	16.394828
8102	7955	16.395308
14328	13176	16.396587
677	2900	16.397097
13268	22300	16.399848
9884	13257	16.400195
8645	5315	16.400478
6686	116991	16.402846
3821	9598	16.403758
3419	7276	16.409204
8886	10403	16.410555
11767	42484	16.411694
746	7493	16.412513
8102	2846	16.412797
9236	20384	16.413677
765	115102	16.414211
1067	114742	16.414984
9640	16425	16.421099
8832	3632	16.421456
4436	8598	16.421610
10602	18199	16.424740
13268	12057	16.425320
14328	12287	16.428508
9640	10053	16.428984
1562	116247	16.430066
5165	12611	16.430178
9640	16244	16.430227
3821	116941	16.434891
7607	4552	16.435276
1067	113994	16.436243
10064	14544	16.438831
10602	7643	16.439053
746	9480	16.439907
5364	9999	16.442249
6686	16602	16.442426
13847	13782	16.443514
4427	2422	16.443914
9640	13178	16.444305
746	108364	16.444746
11767	12273	16.446140
8832	6702	16.447001
8903	9021	16.447089
2081	8369	16.447094
3419	1939	16.448413
13268	8016	16.448521
10064	4675	16.448824
746	108772	16.449379
9884	4317	16.451145
6537	2100	16.451820
9347	3858	16.452576
7607	15444	16.452596
5447	967	16.453333
8886	5947	16.455489
5348	2629	16.456963
3821	128	16.458594
3419	7118	16.461083
9640	10203	16.461142
9640	16210	16.461371
7588	5300	16.462173
746	117712	16.464084
1562	118268	16.468629
6686	3604	16.470143
9236	7115	16.471795
5364	9347	16.471869
8903	9001	16.472051
9007	17464	16.472145
7607	8086	16.472968
3821	114570	16.475164
3419	8688	16.476121
746	8771	16.479849
5447	399	16.480142
9884	4510	16.482918
3821	12686	16.483281
6867	1195	16.483614
746	109474	16.485465
9884	4889	16.486575
13531	20266	16.486878
2081	1096	16.486940
14135	10328	16.487810
746	109124	16.488921
9640	16470	16.490903
4436	716	16.491830
10602	12876	16.492201
4427	9763	16.493628
9007	11802	16.493877
3821	13700	16.494079
7607	10670	16.494264
12706	17027	16.495268
10602	3489	16.496282
4427	2900	16.496457
10602	3245	16.499662
746	108226	16.501373
13268	16319	16.501725
9884	4366	16.501796
9007	15510	16.503283
8102	4932	16.503425
1562	2941	16.505353
765	345	16.508688
4427	7651	16.508709
7588	14187	16.509741
1067	5141	16.511453
1562	115738	16.511499
2072	9022	16.511582
6686	5317	16.511875
13209	8159	16.512855
8903	5743	16.513227
5364	3056	16.514183
3179	11569	16.514962
677	4903	16.516029
1067	113963	16.516066
13847	20630	16.516567
5348	115756	16.516794
677	116582	16.517440
9347	14757	16.517780
8903	5737	16.518915
9598	5240	16.519264
5364	602	16.519810
13847	10798	16.522031
2081	115102	16.530547
9487	11698	16.531850
9884	12181	16.532638
13209	7943	16.534012
4436	34	16.534148
8903	12022	16.534918
3092	115355	16.535540
4436	5336	16.535739
12706	7819	16.537220
746	108209	16.537266
8645	3455	16.537785
9884	4288	16.538186
14328	5542	16.540009
746	111169	16.541926
5165	116097	16.542512
2081	8593	16.542800
2920	112761	16.543446
8886	114831	16.544098
5447	716	16.544673
13268	16425	16.545100
8903	12148	16.545644
5348	9951	16.545795
3179	111797	16.548148
8102	6226	16.548280
13268	6087	16.548956
765	798	16.549498
3419	8778	16.549765
8886	1921	16.552225
2920	10403	16.552946
6537	7243	16.554291
1067	5346	16.558100
10602	7213	16.558454
3179	116631	16.559201
11767	108535	16.559812
13701	8497	16.561550
8886	14417	16.563313
4436	116584	16.563732
9884	13176	16.565882
8102	11261	16.566167
14328	23040	16.569367
10602	2802	16.569964
2072	8514	16.572000
4436	2505	16.573292
8903	12086	16.574090
9236	2256	16.575927
1067	114096	16.577443
11767	72607	16.577995
13701	12114	16.579114
5447	11432	16.579893
8645	13883	16.580890
14328	22936	16.581579
13847	16697	16.581957
8886	9163	16.582027
9487	4914	16.582266
9347	6564	16.582403
4427	1296	16.582468
746	116631	16.582658
13209	14036	16.584032
3179	116380	16.584075
13531	6411	16.584241
9007	13473	16.584442
765	4563	16.585902
9347	4852	16.587190
3821	13268	16.588005
2021	98495	16.591655
8886	118077	16.593626
2021	60638	16.595141
2081	117860	16.595332
4427	10830	16.597336
746	118071	16.597583
8796	6813	16.598108
9598	111314	16.599956
12706	17805	16.602510
9598	7283	16.603006
3821	7825	16.603814
7083	12608	16.604607
9347	3834	16.605192
2920	10830	16.605462
3179	111795	16.606329
7607	9564	16.607425
4436	9132	16.610088
8796	14376	16.610217
14135	13834	16.610325
8102	5833	16.610355
13209	12647	16.612791
4436	116076	16.613109
3821	4903	16.615851
1562	117797	16.616098
5447	11651	16.616269
9598	108420	16.617219
10064	5434	16.617405
2920	112635	16.618109
3419	116591	16.618270
13531	4998	16.623039
8886	117299	16.623438
8796	12784	16.623939
12706	17167	16.624956
10602	3903	16.626455
3179	12239	16.626998
5165	116389	16.629077
1067	2787	16.629922
14328	7719	16.632798
10064	12640	16.633771
4427	15520	16.634244
9640	9859	16.636006
13268	14817	16.636277
8645	7016	16.636451
8796	3269	16.638748
1562	115476	16.638917
6686	17587	16.639328
7607	118243	16.640460
13531	17558	16.641086
8886	5412	16.642374
9640	7963	16.643318
10602	5992	16.643655
13847	7115	16.643712
12706	7999	16.644015
1562	115528	16.644141
14135	12640	16.644277
8796	8127	16.646708
8886	10819	16.647584
3179	10830	16.647729
765	113860	16.647862
9598	110725	16.648003
1067	5737	16.652324
7607	13254	16.652636
746	7607	16.653865
7097	10446	16.655113
14135	16142	16.655773
1067	5743	16.655945
8645	4979	16.656301
7607	518	16.656626
8102	13288	16.656783
8886	15193	16.657547
2021	92233	16.657860
2920	10562	16.659889
9487	14036	16.660453
8832	9487	16.660663
5447	11784	16.661407
5165	9236	16.663181
14328	20063	16.663767
11767	3750	16.666643
7588	88	16.667098
8645	3436	16.667597
8796	14677	16.669123
9640	16424	16.673663
13209	15850	16.676285
4436	10403	16.676569
8832	11651	16.681101
8796	8370	16.682834
5165	115759	16.683281
5364	9862	16.683352
4436	10644	16.684104
9640	12719	16.687162
13268	17959	16.688953
7588	15884	16.689560
9598	11060	16.691252
3419	116368	16.693220
2081	113307	16.694515
9640	7251	16.695020
746	10718	16.697117
2072	113044	16.698627
13847	13835	16.698696
8832	5175	16.699399
14135	18724	16.699763
1067	114189	16.702041
13847	14146	16.702835
5348	2240	16.706068
5348	12394	16.706112
4436	11090	16.706131
8886	15219	16.706171
7607	1960	16.707018
1067	116422	16.709549
8796	2912	16.709858
7097	6025	16.709981
9007	3330	16.715238
7607	1086	16.715575
6686	17585	16.717931
13268	6813	16.718114
677	116941	16.720669
13847	8480	16.720749
2920	4185	16.721802
12706	14586	16.721837
7083	9149	16.722008
9640	15416	16.722375
14135	8998	16.722743
3179	11220	16.722846
13268	4844	16.724227
9640	10540	16.725382
5447	171	16.725540
8832	12200	16.726919
13209	8423	16.727336
9884	15154	16.732473
7097	2548	16.732581
3092	5778	16.732758
6537	10723	16.734477
1562	114822	16.736124
3821	3881	16.736659
7097	5544	16.737804
2920	112300	16.738979
3179	11313	16.740009
14328	13257	16.740708
13531	18532	16.743592
8102	9589	16.744867
3092	5483	16.745745
6537	3505	16.746140
9598	105727	16.747327
746	115261	16.748249
8832	4906	16.748998
3821	111797	16.749995
4427	112324	16.751168
5348	12876	16.751311
4436	116292	16.751395
13701	18173	16.753262
13531	22287	16.754974
8886	10924	16.756852
765	113189	16.757550
10064	8771	16.758699
9347	3741	16.759069
14135	14649	16.759439
7607	5589	16.759445
2081	2159	16.759977
4436	10220	16.761247
6537	11348	16.762306
2072	113638	16.764288
7588	10832	16.765154
2920	112098	16.767311
13847	14757	16.767854
5447	4267	16.768201
2072	3352	16.768434
14328	19129	16.772196
7083	117571	16.772335
9347	8094	16.773367
8886	12690	16.774211
677	114096	16.774326
13268	7078	16.774376
13531	22300	16.775051
3179	9480	16.775362
14135	9622	16.775583
2021	4563	16.776131
6867	13473	16.776528
1067	3092	16.777057
12706	12640	16.777196
2081	118076	16.777249
6686	6711	16.777711
765	8240	16.777778
9640	16447	16.778776
9236	8991	16.780246
13531	6312	16.780964
3092	115806	16.783685
10064	9627	16.784140
7083	117315	16.785353
2072	8369	16.786160
13268	3649	16.786276
7588	3521	16.786686
8903	12272	16.786753
9884	15557	16.786798
6537	1821	16.787029
10602	13225	16.787160
746	5650	16.787418
4436	116030	16.787580
4427	114162	16.787860
677	6512	16.788216
2021	66753	16.789110
7083	9207	16.789328
13847	15479	16.789428
5447	3685	16.789891
6537	11021	16.789973
9007	16245	16.790628
9236	1268	16.792091
10064	3881	16.792408
4436	10559	16.794290
5348	117075	16.794381
7083	13271	16.794447
8886	115590	16.800080
5447	6732	16.801757
6867	730	16.802824
5165	12484	16.805136
7083	4879	16.806048
2072	113957	16.806819
765	7443	16.806905
5364	4655	16.807665
8796	13879	16.814166
8886	21247	16.814414
10602	4879	16.814536
6686	114831	16.815996
6686	16319	16.818459
746	114984	16.819203
7097	1772	16.819920
8832	3885	16.820152
2081	9095	16.820732
765	113447	16.820786
3419	116247	16.821928
746	137	16.822279
746	8714	16.822418
9884	15514	16.823340
5165	12775	16.823508
4436	5542	16.824886
1562	118029	16.825669
1562	2159	16.826199
7083	11802	16.826358
13531	12982	16.827989
14328	5361	16.828910
746	10729	16.829215
9347	14551	16.829237
7588	115908	16.831017
7097	5833	16.831295
8102	11918	16.831325
746	10633	16.831563
5447	10403	16.832744
4436	3544	16.832946
5364	7016	16.833660
7607	10559	16.833716
5364	8998	16.834127
2021	103752	16.837745
11767	21247	16.840826
14135	19434	16.841146
677	5454	16.844705
3092	8930	16.844996
7588	17440	16.846787
5447	6706	16.847081
9347	7213	16.848177
9598	11767	16.848690
1067	5494	16.849157
4427	115996	16.850723
9598	8847	16.853424
4427	8044	16.853692
12706	8094	16.853835
677	6140	16.855517
8903	5824	16.856988
5364	343	16.858700
4427	5317	16.859489
13268	7825	16.859546
8102	3185	16.860862
7588	15968	16.860901
9236	9459	16.861836
13847	10871	16.861849
4427	2225	16.863082
6867	4363	16.864273
8796	4267	16.864475
14328	5688	16.864818
7607	63	16.865529
7607	2599	16.865689
7607	3951	16.865931
13268	4572	16.866216
13531	7050	16.866276
9487	10155	16.867334
6686	17342	16.869388
7083	7955	16.869570
3092	115271	16.870058
8903	14376	16.870567
5364	664	16.870571
4436	10670	16.870959
2021	76996	16.871369
4436	2611	16.872033
5364	9061	16.873792
765	2661	16.874045
2081	5477	16.875035
3179	10403	16.875285
8102	13402	16.876160
1067	114347	16.876795
5348	115272	16.877256
677	113222	16.879234
13268	22626	16.879419
9347	11802	16.880501
677	2734	16.881267
7607	118077	16.882550
10602	2256	16.882722
13531	13133	16.883060
5165	11121	16.883530
3092	1948	16.885853
1562	3834	16.886128
12706	8230	16.888616
8796	5993	16.889330
13531	9977	16.889852
9347	5296	16.890588
6867	950	16.890822
5364	9631	16.891063
3179	11465	16.891536
3419	7463	16.892036
3092	6411	16.892690
3092	116264	16.893423
2081	113657	16.893672
3179	113288	16.895095
2920	11220	16.895663
7607	15192	16.898754
11767	94648	16.898839
5165	9207	16.898899
9007	2889	16.900270
7588	15840	16.902223
8102	9827	16.903737
12706	11678	16.904068
6686	116728	16.908235
13268	3951	16.908249
3179	10562	16.908558
6537	4906	16.909882
5447	4998	16.911689
8645	10798	16.913483
7607	13665	16.916113
3179	112098	16.917290
6686	113864	16.917552
765	7978	16.919962
8832	4889	16.922361
1562	3056	16.925288
5364	635	16.926725
8796	5317	16.927490
2920	115088	16.927878
13209	7981	16.928479
4436	117500	16.930254
2081	8820	16.930728
14135	12390	16.931405
9884	5081	16.931648
2920	111795	16.932057
13268	20354	16.932730
3179	115036	16.932998
9236	19921	16.933614
765	1708	16.934341
6686	17884	16.938836
5348	11043	16.939158
5447	10814	16.940041
8796	13108	16.946528
9598	14382	16.948302
5165	2484	16.948611
13209	16095	16.949444
746	107893	16.950063
3179	114831	16.950622
10064	16518	16.951100
9598	15192	16.952775
5447	7981	16.954199
6686	114365	16.954441
10602	2472	16.954550
3092	6981	16.954758
5165	2487	16.954945
13209	18614	16.957550
