%  RA(deg)   DEC(deg)    HIPNum  Mag
293.582459  51.236620  96258  5.71
294.006889 -24.719081  96406  5.64
294.218552  11.273206  96481  5.98
294.263921 -18.231052  96496  5.66
294.322474  16.462803  96516  5.67
294.671599  54.973793  96620  5.89
295.029858 -23.429086  96760  5.97
295.180501  -0.621233  96807  5.64
295.273035  13.815682  96840  5.98
295.453973  50.525060  96895  5.99
295.685858  32.426741  96977  5.93
295.937903  41.773108  97081  5.86
296.076734  69.337065  97122  5.90
296.416448   7.613158  97229  5.89
296.505071 -31.908571  97260  5.51
296.865748  38.407614  97376  5.83
296.952254  25.384058  97402  6.00
297.175240  11.815896  97473  5.75
297.259183 -10.870763  97499  6.00
297.558582 -47.557392  97598  5.91
297.655531  40.599759  97634  5.68
297.996122  47.027339  97757  5.60
298.006642  24.992162  97765  5.54
298.029859  47.931795  97774  5.91
298.050015 -19.044991  97783  5.88
298.157179 -54.971026  97816  5.76
298.328066  -3.114464  97871  5.63
298.534488  -8.574211  97928  5.76
298.629485  24.319388  97961  5.56
298.656885  -8.227289  97966  5.70
298.686654   0.273628  97980  5.60
298.701045  36.995676  97985  5.79
299.005267  16.634799  98085  5.71
299.439357  16.789163  98234  5.54
299.658256  30.983665  98325  5.51
299.672047 -69.163957  98332  5.74
299.793908  23.101281  98375  5.68
299.835103  45.772541  98383  5.92
299.947264  -9.958238  98416  5.87
300.066387 -37.701719  98461  5.95
300.084377 -33.703452  98470  5.65
300.096254 -66.949360  98478  5.75
300.201360 -45.112918  98512  5.80
300.245740   8.557735  98526  5.90
300.436296  24.800423  98609  5.88
300.494169 -13.637217  98633  5.69
300.818332  18.500993  98738  5.99
300.875066  16.031255  98754  5.73
300.905856  29.896806  98767  5.73
301.025936  17.070173  98819  5.80
301.034647   7.277966  98823  5.51
301.096466  -0.709309  98844  5.67
301.150728  32.218598  98863  5.62
301.557691  53.165688  99026  5.81
302.007596  -0.678185  99171  5.97
302.639737  26.904169  99404  5.51
302.895480  62.078542  99500  5.70
302.949894  26.808990  99518  5.51
303.002923  26.478807  99531  5.91
303.107795 -12.617498  99572  5.84
303.365065  60.640569  99663  5.81
303.579281 -52.445770  99747  5.65
303.822462 -27.032977  99825  5.73
303.849038  33.729084  99841  5.70
304.002562  45.579525  99889  5.87
304.380532  66.853687 100017  5.91
304.505823 -21.809960 100062  5.86
304.529117  40.732082 100069  5.83
304.603126  55.397095 100097  5.76
304.619398  36.999803 100108  5.58
304.902994  62.257472 100221  5.71
305.000790  13.548091 100256  5.96
305.025054  68.880317 100261  5.59
305.089194  17.792928 100276  5.82
305.298021  63.980123 100357  5.69
305.522365  45.794994 100437  5.58
305.614605 -42.049548 100469  5.60
305.688733  41.026012 100501  5.95
305.934871  37.476449 100574  5.87
305.971576 -42.422868 100591  5.64
306.361784 -28.663269 100738  5.86
306.418873  21.409642 100754  5.68
306.759448  49.383367 100859  5.73
306.892741  38.440332 100907  5.63
307.334960  36.454729 101067  5.90
307.362962  56.068190 101084  5.89
307.364860  81.091277 101082  5.96
307.474615 -18.583178 101123  5.94
308.098732  -9.853384 101345  5.66
308.323516 -80.964862 101427  5.76
308.478516  46.693866 101475  5.78
309.269472  26.461947 101716  5.59
309.577530 -81.289063 101843  5.89
309.645796  23.680494 101870  5.91
309.683276  13.315125 101882  5.69
309.747988  30.334265 101899  5.68
309.770697  15.838199 101909  5.99
310.013166  43.458878 101986  5.97
310.135492 -16.124180 102026  5.79
310.260592  32.307287 102066  5.53
310.348576 -31.598289 102092  5.75
310.485421  41.716875 102155  5.68
310.512447 -76.180592 102162  5.99
310.646825  82.531159 102208  5.75
310.795919  66.657447 102253  5.59
311.091880  56.488405 102358  5.91
311.541618 -21.514032 102487  5.91
311.951389   6.008209 102633  5.57
311.955361  47.831870 102635  5.60
312.323391 -25.781240 102772  5.86
312.674073 -12.544906 102891  5.87
312.753159 -37.913332 102916  5.52
312.857285  -5.626633 102945  5.99
312.867658  28.250505 102949  5.66
312.910449 -62.429335 102962  5.67
313.036225  -5.507059 103005  5.55
313.684790  75.925570 103219  5.99
313.699234 -17.922894 103226  5.78
313.910716  12.568558 103298  5.54
313.957515  47.417656 103312  5.68
314.106155  50.728598 103359  5.83
314.107907  49.195847 103360  5.92
314.144908  44.924722 103371  5.96
314.197217 -26.296378 103389  5.70
314.419353 -16.031539 103460  5.89
314.581103  44.471711 103519  5.55
314.608060  10.839286 103527  5.51
314.625144  50.461791 103530  5.59
314.674334 -14.483128 103545  5.95
314.855766  59.438594 103598  5.54
315.016592   7.516197 103652  5.98
315.089507 -51.265312 103673  5.76
315.115364  19.329581 103675  5.69
315.537528  56.669614 103810  5.83
315.613199 -38.530970 103836  5.93
315.948441  53.285901 103956  5.93
316.019686  -5.823066 103981  5.53
316.144383   5.502862 104031  5.63
316.361333   5.958199 104101  5.94
316.371936  78.126392 104105  5.91
316.504773 -30.125120 104148  5.69
316.597102  71.431797 104171  5.88
316.606334 -41.385965 104177  5.55
316.626018  31.184657 104185  5.77
317.136236 -63.928260 104364  5.75
317.162041  30.205637 104371  5.60
317.343527 -73.172968 104440  5.67
317.564895  53.563101 104516  5.75
317.950988  59.986611 104642  5.64
318.057133 -40.269362 104680  5.83
318.329008 -36.423527 104752  5.97
318.926880  77.012296 104968  5.92
318.941127 -53.263084 104978  5.73
319.309363  55.798001 105080  6.00
319.546137  -4.519478 105164  5.83
319.716774  11.203373 105224  5.97
319.815367  58.623502 105259  5.51
319.842418  38.237473 105269  5.89
319.869794  49.510294 105282  5.75
320.267993  -4.560125 105412  5.87
320.268310  23.855967 105411  5.58
320.270103   7.354503 105413  5.81
320.501743  49.388848 105497  5.68
320.734397  -9.319330 105574  5.99
320.752062 -22.669048 105576  5.63
320.995114  24.274136 105652  5.70
321.103413 -41.006695 105696  5.76
321.141689  26.174560 105703  5.67
321.206466  80.524826 105727  5.97
321.304280  -9.748552 105761  5.71
321.331453  46.714341 105769  5.59
321.445938  36.667386 105811  5.93
321.595306 -37.829429 105854  5.64
321.811747 -21.196210 105928  5.78
322.034380  32.225330 106003  5.75
322.249075  22.179436 106062  5.84
322.747049  60.459432 106227  5.53
323.060712 -33.944623 106340  5.97
323.235800  49.977629 106393  5.77
323.347989 -44.848700 106429  5.57
323.712713 -20.084274 106559  5.70
323.823420  -3.983305 106592  5.79
324.010399  45.374591 106642  5.96
324.045725 -26.171516 106654  5.73
324.633082   5.771742 106856  5.66
324.740077  57.489037 106886  5.74
324.754954  20.265451 106897  5.77
325.504517  35.510200 107129  5.98
325.542133   1.285253 107144  5.66
325.595661  41.077019 107162  5.73
325.768325 -14.399709 107232  5.88
325.776960  41.154970 107235  5.51
325.856886  38.283589 107253  5.69
326.004022 -14.749370 107302  5.96
326.130541  14.771939 107350  5.96
326.221998  62.460567 107374  5.94
326.567788  -9.275935 107487  6.00
326.633743 -11.365954 107517  5.57
326.808175   2.686124 107575  5.63
326.855400  60.692689 107586  5.53
327.065631 -47.303615 107649  5.57
327.500523 -64.712537 107773  5.62
327.696601 -69.629416 107835  5.52
327.892701  19.826682 107887  5.78
328.004342  55.796743 107930  5.70
328.124654  28.793538 107975  5.52
328.405753  19.668437 108060  5.69
328.543219  -4.276180 108102  5.71
328.721476  56.611227 108165  5.74
328.797471 -61.886608 108195  5.92
328.879163  65.320809 108226  5.84
329.234883  12.076492 108339  5.54
329.723014  62.697986 108505  5.96
330.033032   6.717437 108612  6.00
330.270897   0.604715 108691  5.60
330.272290  13.119823 108693  5.61
330.288479   8.257165 108699  5.65
330.460782  52.882253 108758  5.79
330.519050  58.000367 108772  5.55
330.736084  44.649863 108845  5.57
330.765874 -76.118427 108849  5.94
330.818581  -6.522406 108868  5.55
330.829300  11.386552 108875  5.83
331.153196 -26.822359 108975  5.97
331.297225  26.673689 109023  5.75
331.394478  28.963981 109056  5.69
331.462569 -59.636072 109081  5.62
331.869137  19.475526 109209  5.74
331.959601  21.702926 109240  5.79
332.245795 -18.519592 109332  5.80
332.306808  33.172338 109352  5.58
332.640610  -4.266855 109466  5.98
332.655969  11.624540 109471  5.78
332.661629  70.132573 109474  5.52
332.963879  16.040551 109577  5.93
333.033726  24.950641 109602  5.97
333.093543  63.291035 109620  5.76
333.411247  28.608017 109730  5.87
333.435139 -25.180905 109737  5.58
333.455167  45.440613 109745  5.53
333.684879  42.953910 109831  5.72
334.110682  57.220238 109972  5.88
334.219025  -9.040067 110009  5.80
334.277082  -5.387164 110023  5.75
334.552706  62.804388 110103  5.75
334.753083 -13.304995 110179  5.96
335.783279 -45.928488 110506  5.62
335.878536 -24.762661 110529  5.53
335.883964  -7.194421 110532  5.92
336.028684  -4.837020 110578  5.79
336.112752 -13.529369 110602  5.76
336.294183 -70.431622 110668  5.78
336.642814 -16.742138 110778  5.55
336.655773   4.393766 110785  5.76
336.676683  78.785853 110787  5.83
336.772126  65.132270 110817  5.52
336.942730  31.840045 110873  6.00
337.156966 -67.489059 110935  5.56
337.283263   9.129034 110986  5.60
337.292615  26.763198 110992  5.79
337.441746 -27.107284 111045  5.95
337.491406   4.431690 111062  5.51
337.507559  32.572638 111068  5.64
337.906315 -85.967253 111196  5.76
338.067609  76.226441 111242  5.70
338.109909  39.779734 111259  5.88
338.419375  56.624737 111362  5.72
338.512134  -1.574270 111394  5.88
338.901566 -23.991094 111515  5.97
338.967855  39.634331 111546  5.73
339.147671 -31.663789 111600  5.82
339.245228 -40.591034 111643  5.85
339.304026  75.371811 111660  5.80
339.714444 -33.081348 111809  5.66
339.719126  19.522263 111810  5.84
340.076697  53.845928 111925  5.94
340.092944 -30.658871 111934  5.88
340.203826 -57.422322 111967  5.98
340.219510  14.549161 111974  5.72
340.400216  41.549123 112041  5.93
340.489399  14.516393 112067  5.92
340.653677 -47.210813 112117  5.99
341.021742  39.465348 112241  5.93
341.419927 -46.547328 112381  5.52
341.542592  44.546054 112417  5.84
341.928202 -14.056428 112542  5.68
342.045982  37.416688 112590  5.82
342.590729  41.953394 112778  5.91
342.762637  85.373739 112833  5.89
342.837247 -29.536309 112862  5.99
342.844283  61.696740 112864  5.61
343.259441  16.841194 112997  5.86
343.369604 -11.616514 113031  5.80
343.417318  44.749163 113048  5.79
343.529105  40.376907 113084  5.82
343.689454 -16.271957 113148  5.53
343.761036  37.076827 113174  5.91
343.795672  -4.987899 113184  5.72
343.935448  36.351390 113222  5.73
344.098459  41.603876 113281  5.60
344.199163 -47.969221 113307  5.72
344.799223  11.728844 113503  5.76
344.898993 -29.462311 113532  5.51
345.024120 -25.164180 113562  5.66
345.178752   3.011805 113622  5.85
345.281576 -50.950028 113657  5.68
345.330777 -28.853960 113669  5.55
345.382126  -4.711461 113686  5.94
345.684382 -20.870712 113801  5.97
345.998497 -41.478896 113902  5.79
346.217586 -68.820226 113969  5.53
346.723438 -38.892293 114132  5.62
346.811550 -50.686681 114167  5.81
346.869646  21.134251 114189  5.97
346.939100  49.295776 114210  5.68
347.087782 -28.823697 114254  5.60
347.433911  59.332692 114365  5.68
347.435960 -28.088572 114366  5.88
347.489013 -42.861292 114382  5.83
347.540566 -40.591547 114407  5.90
347.613337  43.544232 114430  5.91
347.677653  17.594372 114449  5.68
348.320731  57.168355 114622  5.57
348.360429  11.065001 114641  5.85
348.654606  74.231268 114745  5.89
348.744250 -41.105397 114775  5.77
348.892740  -3.496380 114822  5.56
348.907242  70.888080 114831  5.55
349.165796 -44.489166 114921  5.92
349.176263  53.213476 114924  5.58
349.240363 -62.001198 114948  5.64
349.541185 -40.824361 115054  5.54
349.597184  41.773676 115065  5.98
349.849905  -5.124352 115142  5.56
349.850450 -18.075376 115144  5.96
349.968411  42.078044 115191  5.81
350.206487  30.414921 115271  5.58
350.221937  38.182326 115280  5.77
350.314576 -26.986769 115312  5.65
350.635553  60.133485 115395  5.56
351.055253 -51.891174 115537  5.75
351.211801  32.384882 115591  5.56
351.331107 -56.848985 115620  5.60
351.652401 -52.721603 115713  5.53
351.753642  87.307504 115746  5.56
351.780835  42.912010 115755  5.75
351.812469 -58.476110 115769  5.63
351.819284  70.359782 115770  5.60
351.918277  25.167281 115806  5.99
352.254086 -63.110656 115908  5.66
353.331614 -77.385327 116250  5.82
353.537572  -1.247567 116323  5.91
353.656405  40.236441 116354  5.55
353.659181  33.497329 116355  5.63
353.705670 -15.246005 116368  5.95
353.746001  71.642043 116380  5.86
354.097025   2.102222 116495  5.68
354.383515  44.428994 116582  5.81
354.414833 -13.060243 116591  5.66
354.599545 -76.869552 116653  5.99
354.792400  75.292882 116714  5.95
354.838122  74.002629 116728  5.98
354.979335   9.677294 116768  5.99
355.287133 -11.680655 116853  5.89
355.486208   7.250546 116918  5.89
356.050190 -64.404451 117088  5.73
356.170196 -78.791442 117125  5.74
356.653068  66.782245 117265  5.95
356.757996  57.451359 117299  5.55
356.816302 -11.911126 117314  5.74
357.364481   1.076131 117491  5.77
357.414143  28.842389 117500  5.95
357.420668  36.425281 117503  5.86
357.561379  -9.974137 117541  5.93
357.638692 -14.401490 117567  5.70
357.838536   9.313351 117628  5.77
357.990995   2.930384 117683  5.59
358.124960 -14.251217 117722  5.85
358.210536  -8.996756 117756  5.76
358.231523  -3.155482 117761  5.93
358.694264   0.109309 117887  5.78
359.285303  55.705705 118077  5.57
359.332878 -62.956584 118092  5.95
359.386979 -82.169804 118114  5.72
359.866235 -29.485168 118277  5.59
359.872052  33.723878 118281  5.81
 0.079564 -44.290561     25  6.28
  0.099585  26.918108     34  6.43
  0.128702  59.559679     43  6.18
  0.143085 -53.097713     50  6.49
  0.181810  45.253334     63  6.36
  0.330215  49.981558    106  6.22
  0.414415  73.611847    128  6.50
  0.432706  42.367144    137  6.25
  0.600696   8.956824    186  6.33
  0.739534 -20.045882    238  6.25
  0.782730 -24.145146    253  6.46
  0.857136  63.640520    274  6.24
  0.965162  66.712183    302  6.31
  1.084656 -29.268822    345  6.38
  1.152445  42.092531    365  6.11
  1.224001  34.659797    394  6.09
  1.233335  26.648764    399  6.25
  1.254955  27.674784    410  6.47
  1.265928  -0.503035    417  6.32
  1.653267  29.021502    544  6.07
  1.708693 -23.107540    560  6.19
  1.826111 -17.386990    602  6.20
  1.933805  -2.548679    635  6.43
  2.050401  -2.447711    664  6.18
  2.136899  63.204040    695  6.41
  2.139570 -17.578155    696  6.11
  2.170576  36.627125    699  6.21
  2.217236  25.462985    716  6.24
  2.250671  28.247543    728  6.47
  2.259974 -54.001931    730  6.32
  2.334065  79.714545    760  6.01
  2.467156 -62.296794    798  6.34
  2.996188  48.152396    967  6.18
  3.142354  44.707195   1009  6.50
  3.349679  26.987545   1076  6.24
  3.434906 -26.284959   1099  6.14
  3.509505  33.206039   1123  6.22
  3.732913  22.284225   1193  6.25
  3.742759 -34.904223   1195  6.17
  3.745164   8.820962   1196  6.02
  3.778960  31.535725   1208  6.34
  3.794018  27.283440   1215  6.35
  3.978527  61.000172   1269  6.43
  3.978724 -75.911615   1268  6.49
  4.058066  76.950755   1296  6.35
  4.089705  43.595049   1302  6.12
  4.141836   8.240154   1319  6.12
  4.176430 -20.210061   1331  6.50
  4.386263 -19.051092   1402  6.46
  4.429424  51.433090   1415  6.11
  4.448741   1.688727   1421  6.19
  4.571857  11.206214   1465  6.07
  4.674449  -8.053001   1499  6.47
  4.675704  43.791141   1501  6.10
  4.677342 -43.235571   1502  6.33
  4.923166  40.729461   1575  6.35
  5.128871  48.968633   1639  6.46
  5.606182  13.482488   1772  6.25
  5.715784 -12.209438   1803  6.39
  5.768325 -15.942556   1821  6.43
  6.123538  -2.219065   1939  6.08
  6.158979  14.315514   1948  6.48
  6.590634 -18.693632   2086  6.24
  6.655891  -0.049533   2100  6.16
  6.879456  16.025483   2178  6.44
  6.993608  19.514039   2213  6.40
  7.052933  16.445066   2224  6.05
  7.083548  10.189848   2235  6.05
  7.087901 -20.335051   2237  6.44
  7.179697 -50.532859   2256  6.26
